tid	pid	seq_id	year	month	day	time	uid	text	signature	edit_uid	edit_year	edit_month	edit_day	edit_time
4	262	69	2014	1	14	14:58:09	152	<p>damn, this is the best looking market I have ever seen, I hope security is just as good, I&#039;m sure it is possible to do both if you have a competent team of programmers.</p></div></div></div></div>						
4	334	70	2014	1	14	16:01:33	167	<p>Yeah! Look&#039;s awsome!<br />BTW is there Susp3kt too? or a way to send to him a message?</p></div></div></div></div>						
4	338	71	2014	1	14	16:06:56	160	<p>Woohoo, glad to be back :)</p></div></div></div></div>	"<p><strong>-SniperFox from TCF-<br />Donations are always very welcome <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" /><br />15BuYgvieDZ8FG4b2U1AaXqnWVrZneVAY6</strong></p>"					
4	344	72	2014	1	14	16:15:23	169	<p>I am very happy like a kid in a candy give his father for the first time</p>	"<p><span class=""bbu""><em><span style=""color: #FF0000"">HACKED ACCOUNT DEALER MARKETPLACE</span></em></span><em>: http://k5zq47j6wd3wdvjq.onion/listing/517</em><br /><span class=""bbu""><em><span style=""color: #FF0000"">Turbotax Hacked account</span></em></span><em>: http://k5zq47j6wd3wdvjq.onion/listing/45139</em></p>"					
4	351	73	2014	1	14	16:30:43	174	<p>Happy to see you back!</p><p>And fuck this little &quot;hackers&quot; kids!</p></div></div></div></div>						
4	390	74	2014	1	14	17:48:33	119	<p>please tell us something about security features of this market</p></div></div></div></div>						
4	400	75	2014	1	14	18:06:06	195	<p>This is great news Verto, I look forward to the developments to come.</p></div></div></div></div>						
4	402	76	2014	1	14	18:10:25	192	<p>I&#039;m so glad to see this site up and running so quickly. I was just about to give up on the darknet altogether without TCF. It was the only market place left with any trust or honor. Only time will tell if we can gain that same level of trust here. I too would like to know more about what security features are in place as well as how we can support the site with donations. I trust d33p and Verto to take more precautions with EVO so it doesn&#039;t suffer a similar crash as TCF.</p>	"<p><span style=""color: green""><span class=""bbu""><strong>&quot;ride it like you stole&quot;</strong></span></span><br /><span style=""color: #FF0000""><em>Newbie Special - 10 USA CC&#039;s w/ CVV - Guaranteed Valid + Intro Guide to Carding + 50 Cardable Sites</em></span>&#160; -&#160; http://k5zq47j6wd3wdvjq.onion/store/381<br /><em>TorChat</em> : hnp4mh2zu75v6r4v<br /><em>ICQ with OTR</em> : 654610114</p>"					
4	415	77	2014	1	14	18:23:15	12	"<div class=""quotebox""><cite>prozac2 wrote:</cite><blockquote><div><p>please tell us something about security features of this market</p></div></blockquote></div><p>Yeah it would be good to know.</p></div></div></div></div>"	<p><strong> PGP Public Key </strong>: http://pastebin.com/25uQV7ZJ</p>					
4	427	78	2014	1	14	18:34:40	198	<p>Hello all<br />Good to be a part of the new community and see some of the old members.</p><p>Thanks To Verto and d33p and all admins..</p><p>-----BEGIN PGP PUBLIC KEY BLOCK-----</p><p>Version: GnuPG v2.0.22 (MingW32)</p><br /><br /><p>mQENBFLUcPMBCADKCyhL/HWuGLWvBVQ5lO/SqdgrrrE9mwXfvgPJ4mkugI/sO0sX</p><p>VR9xBzkl59U6qtuHajsf2JkyFnKZ4SxiA9fD94yJ2byFzFPH8xkXKOWaymziFx+t</p><p>SFa8Elc/AI7ZOa06r7XkYb92S1VXjcoO6mxnjyv4e+OCp3Vk4snQbNFjHISHTQCp</p><p>CfSnCUHmbNNFr1zkGpdkkcWx5YSFzuCCNKWLQyMy+RXuGoHjxG0QI4S+2Kg0vHnU</p><p>epOoavNlDrL8QumsLMV5mlhMoQA1n4l5V0IYUIInyDI/ST3w0tXt+KyO4txf78QK</p><p>tIajF3GImPo4lKgMfbDWkwlV10kUs4uKZhGfABEBAAG0PVJpY2t5IFNwYW5pc2gg</p><p>KFNwYW5pc2ggUmlja3kpIDxyaWNreXNwYW5pc2hAcmlja3lzcGFuaXNoLmNvbT6J</p><p>ATkEEwECACMFAlLUcPMCGw8HCwkIBwMCAQYVCAIJCgsEFgIDAQIeAQIXgAAKCRCw</p><p>YeF5Rlba37+ZCACrvpHQ97+RCSKRgGDUuqDvGGEF2n/NnY2rU7t/Ce+fh+Bh5CD2</p><p>slgXr6Mu24VUoleFrZookAH1wjtDaCnQ+aAPKq6Orv2XqlaMiZCEcMAN+yBcgdFz</p><p>CtPS+Ty9Dy9TyjG6PlrIKMbb/ZPf8DYhLXyDoBeDB6QgdpmHS6caXUgRZxUVo2dj</p><p>dQJNUjXWHo+ZZ2yFpov8EyhqukPXHGwn2e8RPRU0d8LkOmVhexarZCuYjBEW5kpc</p><p>uzBdS6d0+NalFYxMKhl56v/wSAmMUDim7cfZG+aXxozbH9gI5QT7l8kNRiGJf9Sz</p><p>80rgrrWGXBxKmAuIhmdNeAALQg+hXhEkhjRo</p><p>=CPpd</p><p>-----END PGP PUBLIC KEY BLOCK-----</p>	<p>-Langley Falls Most Hated-</p>					
4	440	79	2014	1	14	18:45:38	204	<p>hi all,</p><p>nice to see you all known faces. good feeling to be again at home.<br />Verto &amp; team if you need donation yo can count on me</p>	<p>Legendary Sparkasse FULLZ http://k5zq47j6wd3wdvjq.onion/listing/71601<br />STORE: http://k5zq47j6wd3wdvjq.onion/store/341<br />PGP http://pastebin.com/zx1sf7Rx<br />jabber: tituspullo@jabber.ru</p>					
4	493	80	2014	1	14	19:35:59	218	"<p>Sup guys,</p><p>Ucard told me to get my ass on here, good to hear from you guys again <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" /></p><br /><p>-Mr Fox</p></div></div></div></div>"						
4	500	81	2014	1	14	19:44:01	98	"<div class=""quotebox""><cite>juiceman wrote:</cite><blockquote><div><p>mhmmm yeah this is nice but I want TCF back, this white making my eyes hurt.</p></div></blockquote></div><br /><p>we all want tcf back, but in the meantime you can change your theme to a darker one so your eyes wont hurt;)<br />mercury works for me...</p>"	<p>i got 5 on it</p>					
4	503	82	2014	1	14	19:49:28	218	<p>Marketplace looks good btw</p></div></div></div></div>						
4	509	83	2014	1	14	20:01:20	219	<p>Very nice to see a new market place and forum, Thanks Verto for the work!</p>	<p>GPG Key: http://pastebin.com/b8AfedWQ<br />Jabber: lansky@exploit.im</p>					
4	561	84	2014	1	14	21:38:44	229	"<p>nice to see this new marketplace up and running this fast after TCF crash.</p><p>i hope TCF will be up and running again soon , i left some cvv i just bought from pizza inside <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" /></p></div></div></div></div>"						
4	602	85	2014	1	14	22:46:34	239	"<p>So glad i found this, thank you Verto. I do hope TCF will rise again. Good luck <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" /></p></div></div></div></div>"						
4	614	86	2014	1	14	23:14:01	250	"<p>Hey guys! nice to be back, awesome service after TCF crushed down, <br />good that you reacted fast to set up something new <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/wink.png"" width=""15"" height=""15"" alt=""wink"" /></p><p>cheers!</p></div></div></div></div>"						
4	630	87	2014	1	14	23:43:06	242	<p>Oh yes ! So good to be here again.<br />Thank you so much to Verto and his team !<br />Thank you for being who you are !<br />Evolution will bring this community to an higher stage for sure.</p>	<p>pgp key : https://infotomb.com/53a5u</p>					
4	631	88	2014	1	14	23:48:37	259	<p>I was new to TCF and I liked it a lot. Hope to connect with valuable members (especially if you in CANADA) and grow my knowledge. </p><p>Cheers</p>	<p>ICQ - 694366040 + Pigdin <br />sveden@urssmail.org</p>					
4	638	89	2014	1	15	00:04:47	265	<p>Nice to be back!</p></div></div></div></div>						
4	645	90	2014	1	15	00:15:33	268	<p>Is nobody else intimidated, worried, or curious as to why the market is so similar to TorMarket which royally fucked a lot of people out of bitcoins?</p><p>Not trying to flame but I feel this is a legitimate question...should be addressed in a sticky thread.</p></div></div></div></div>						
4	646	91	2014	1	15	00:15:51	263	<p>good to see old faces again lol<br />good work verto!!</p></div></div></div></div>	<p>▀▄▀▄▀▄ Cardiedavid&#039;s Shop ▄▀▄▀▄▀ http://k5zq47j6wd3wdvjq.onion/store/545<br />Paypal, ebay, wells fargo account<br />Be Your Own Doctor! Prescription Drugs Step By Step Guide (written by Cardiedavid)<br />http://k5zq47j6wd3wdvjq.onion/listing/2711</p>					
4	674	92	2014	1	15	01:12:35	276	"<p>man im so happy everything is going bak up guys had me scared for bit <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" />&#160; &#160;thank you every1 who made this happen so fast.</p></div></div></div></div>"						
4	683	93	2014	1	15	01:45:44	280	<p>Very good site Verto!!</p></div></div></div></div>						
4	684	94	2014	1	15	01:48:06	281	"<p>Wow! Really impressed about this marketplace. I really needed one since BMR was shut down and SR 2.0 is still very buggy. </p><p>I&#039;m really happy to be a part of this community. Thank you Verto and all the other guys/admins from TCF who made this possible. Have a good day! <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" /></p></div></div></div></div>"						
4	685	95	2014	1	15	01:56:06	277	<p>Oh my God, how happy I was when TCF onion link was showing links on this forum and market.<br />I like these new ones better.<br />But maybe don&#039;t resurrect TCF? Just my 2 cents.</p><p>Hello everyone~~~</p>	<p>PGP - http://pastebin.com/eSGRQBv0<br />ICQ - 656131586<br />Jabber - DoubleT@jabber.se</p>					
4	696	96	2014	1	15	02:21:16	286	<p>Shit this is nice, happy to see something up n running!!!</p>	<p>TCF</p>					
4	783	97	2014	1	15	06:03:42	306	<p>1 2 checking, comming from TCF</p>	<p>Venezuelan Fullz with Amex cvv and exp: http://k5zq47j6wd3wdvjq.onion/listing/1783<br />+150 clearnet blackhat money ebooks: http://k5zq47j6wd3wdvjq.onion/listing/1608</p><p>Email: BM-2cXz4r3TkAjMGXM3STD8Qz8Xzo45KmDJ9R@bitmessage.ch |ICQ:687597626 | PGP:http://pastebin.com/TPrLiUtk</p>					
4	790	98	2014	1	15	06:32:00	308	<p>good to see this site running . Cheers verto!</p></div></div></div></div>						
4	794	99	2014	1	15	06:44:55	307	<p>Site looks good. Glad to be a part of the community.</p>	<p>Darknet Hacking Services<br />http://k5zq47j6wd3wdvjq.onion/listing/412</p><p>FliP&#039;s Hacking Guides: Into the Black and Back part 1 - How to Stay Anonymous For Profit and Pirating http://k5zq47j6wd3wdvjq.onion/listing/76680</p>					
4	835	100	2014	1	15	10:46:35	321	<p>Verto Congrats and thanks for all your hard work I sense it&#039;s just the beginning...Z</p></div></div></div></div>						
4	857	101	2014	1	15	11:42:41	146	<p>new Marketplace is great addition cant wait to see it grow ! and goodluck with getting TCF back up , Knowledge is power!</p>	<p>“you Gotta Do Illegal Things Once In A While, And Then Maturinate Into A Better Person”</p>					
4	905	102	2014	1	15	14:00:19	84	<p>I fucking love the new marktplace. I hope people didnt steal each other name!</p></div></div></div></div>						
4	914	103	2014	1	15	14:16:28	338	<p>Feels good to be back and see the name &quot;Verto&quot; again am loving it already though i miss the black interface</p></div></div></div></div>						
4	962	104	2014	1	15	15:55:24	353	<p>Thanks a lot for your work Verto!</p><p>I hope TCF we will back up later, lots of infos in there.</p></div></div></div></div>						
4	1136	105	2014	1	15	20:53:07	384	<p>Great work Verto&amp;Co, keep it up please!!</p><p>Was feeling like homeless these last days!!</p></div></div></div></div>						
4	1245	106	2014	1	16	01:31:57	242	"<div class=""quotebox""><cite>4ballz wrote:</cite><blockquote><div><p>... though i miss the black interface</p></div></blockquote></div><p>Was missing a darker skin too.</p><p>Profile =&gt; display =&gt; Cobalt </p><p>And that resolve it for me.</p>"	<p>pgp key : https://infotomb.com/53a5u</p>	242	2014	1	16	01:32:38
4	1264	107	2014	1	16	02:21:23	418	<p>thanks for keeping us alive</p></div></div></div></div>						
4	1600	108	2014	1	16	18:03:13	225	<p>Vetro will Evolution eventually become exclusive or Accessible only through TCF pair sub because we don&#039;t need to much random untrustworthy bad vendors also feds snooping around!! what is your vision on this?</p>	<p>Main Cashout Guy Here! Bank Drops On Deck Lets Make This $$$$ Pm Me</p>					
4	1634	109	2014	1	16	18:38:09	5	<p>Evolution is a completely separate entity from TCF. It is a free open marketplace.<br />Not sure how often Verto is checking the forum here as he is currently working on getting TCF back up.</p>	<p>Public Key: http://pastebin.com/4EgeuhCk</p>					
4	1949	110	2014	1	17	06:46:21	581	<p>Thank you to make this possible for us!<br />Thank you Verto</p></div></div></div></div>	<p>because I&#039;m not a genius, does not mean that i have to work all my life fore a smart ass boss!</p>					
4	2204	111	2014	1	17	19:04:53	631	<p>thanks verto love the new marketplace as well</p></div></div></div></div>						
4	2277	112	2014	1	17	21:26:38	636	<p>Really miss TCF</p></div></div></div></div>						
4	2701	113	2014	1	18	20:28:13	713	<p>You are the best, Verto</p></div></div></div></div>						
4	4638	114	2014	1	22	05:57:34	929	<p>Thank you Verto. You&#039;re the best. Cheers</p></div></div></div></div>						
4	5038	115	2014	1	22	21:59:24	965	"<p>Nice to see this new place. TCF miss me a lot but the new marketplace It&#039;s just amazing !! I love it. </p><p>Cheers and best to everyone. <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" /></p></div></div></div></div>"	<p>Audaces Fortuna Juvat</p>					
4	54248	116	2014	4	7	02:05:31	3999	<p>Hi thank you admins</p></div></div></div></div>						
4	61307	117	2014	4	16	04:14:35	2143	<p>Best ever</p>	<p>Insider trading is a serious crime. Do you know what the penalty for doing it is? Nothing, if you’re a member of Congress.</p>	2143	2014	4	16	04:16:26
4	77473	118	2014	5	9	20:55:54	5384	<p>AMAZING!!!!<br />I had a problem sorted out in a couple of hours-in darknet market time this is nano seconds.<br />Placing an order now.<br />Big thank you to the evolution team!!!!</p>	<p>Nobis Solum Honor Mamet</p>					
4	117655	119	2014	6	18	15:14:55	7320	<p>thank you to the evolution team!!!! you site and forums are every second up!!</p></div></div></div></div>						
4	170817	120	2014	8	9	02:09:09	10654	<p>I&#039;m on a few other markets, i will not be returning after coming to EVO!! You guys are golden...</p></div></div></div></div>						
4	173677	121	2014	8	12	02:31:47	10881	"<div class=""quotebox""><cite>wallstreet wrote:</cite><blockquote><div><p>Really miss TCF</p></div></blockquote></div><p>Its still there; but theyr not receiving members withut a fee.</p></div></div></div></div>"						
4	177485	122	2014	8	15	12:39:49	11120	<p>What is TCF?</p></div></div></div></div>						
4	178273	123	2014	8	16	08:54:56	11097	<p>hey guys,</p><p>hows it all going?<br />new to the evo side of things!<br />Im liking the set up and how it all works.</p></div></div></div></div>						
4	180040	124	2014	8	18	03:30:48	10881	<p>TCFs = Tor Carding Forum.</p></div></div></div></div>						
4	182050	125	2014	8	19	18:39:08	9350	"<p>Hi,</p><p>I like how smooth this marketplace is running, and the community here seems very nice in my book. I am enthusiast about (somewhat) responsible drug use, with a preference for psychedelics. I hope to learn and share information with you: vendor reviews, drugs and related topics. </p><p><img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" /></p></div></div></div></div>"						
4	182241	126	2014	8	19	21:06:19	3689	<p>can not aaccess my evolution market!!!<br />;-(((</p></div></div></div></div>						
4	183228	127	2014	8	20	16:33:37	9155	<p>Thank you Verto for giving me the opportunity to be a part of this new marketplace.<br />And thanks to all the mods for keeping this place runnin - bigup yoselves.</p></div></div></div></div>						
4	247233	128	2014	10	15	01:24:31	7052	<p>ok someone stole your name</p>	<p>Internet Demon.</p>	7052	2014	10	15	01:26:10
4	353718	129	2014	12	19	04:10:21	18969	<p>WORKX....&#160; </p><p>Ev0 team workx hard, on any Wordpress what ever site i read .... Only GUT things!</p><p>Straight 97% online!!!!&#160; YEAR</p><p>Ev0 frontliner sickbird die for EV0 Kolektive</p><br /><br /><p>AIIIIIGGGGGGGGHHHHHHHHTTTTTT ....&#160; &#160;GUT!&#160; </p><br /><p>Danke</p>	<p>A.C.A.B&#160; / Alles Clar Alles Bestens / woobel</p>					
4	357086	130	2014	12	21	08:15:17	25850	<p>hey guys,I&#039;m also really excited about evolution<br />and hoping to see more lovely things in the future</p><p>NON2015</p></div></div></div></div>						
4	360124	131	2014	12	23	07:54:45	26153	<p>Hello I&#039;m new vendor here welcome everyone thank you for having me!</p>	<p>Best prices and service for Weed, Edibles &amp; Concentrates<br />Store: http://k5zq47j6wd3wdvjq.onion/store/174643<br />Profile Page: http://k5zq47j6wd3wdvjq.onion/profile/174643</p>					
4	362836	132	2014	12	24	22:11:41	3113	<p>l m already on evo<br />mary christmas</p></div></div></div></div>						
