uid	username	reg_year	reg_month	reg_day	scrape_id	title	lp_year	lp_month	lp_day	lp_time	num_posts	location
14	MrMouse	2014	1	14	7	Member	2014	3	17	19:39:27	174	
14	MrMouse	2014	1	14	8	Member	2014	4	3	13:13:06	177	
14	MrMouse	2014	1	14	9	Member	2014	4	8	16:08:11	181	
14	MrMouse	2014	1	14	10	Member	2014	4	21	02:20:24	212	
14	MrMouse	2014	1	14	11	Member	2014	5	9	00:24:02	241	
14	MrMouse	2014	1	14	12	Member	2014	5	11	23:20:28	250	
14	MrMouse	2014	1	14	13	Member	2014	5	20	07:17:20	251	
14	MrMouse	2014	1	14	14	Member	2014	5	29	20:02:50	257	
14	MrMouse	2014	1	14	15	Member	2014	5	29	20:02:50	257	
14	MrMouse	2014	1	14	16	Member	2014	6	8	02:15:22	266	
14	MrMouse	2014	1	14	17	Member	2014	6	16	03:19:33	304	
14	MrMouse	2014	1	14	18	Member	2014	6	21	09:37:52	305	
14	MrMouse	2014	1	14	19	Member					307	
14	MrMouse	2014	1	14	20	Member	2014	7	15	03:03:05	311	
14	MrMouse	2014	1	14	21	Member	2014	7	24	07:32:13	312	
14	MrMouse	2014	1	14	22	Member	2014	7	27	06:12:28	316	
14	MrMouse	2014	1	14	23	Member	2014	7	29	08:33:56	316	
14	MrMouse	2014	1	14	25	Member	2014	8	8	23:32:27	345	
14	MrMouse	2014	1	14	26	Member	2014	8	18	01:41:24	349	
14	MrMouse	2014	1	14	27	Member					387	
14	MrMouse	2014	1	14	28	Vendor	2014	9	1	00:39:13	418	
14	MrMouse	2014	1	14	29	Vendor	2014	9	6	23:17:23	425	
14	MrMouse	2014	1	14	30	Vendor	2014	9	13	07:55:15	456	
14	MrMouse	2014	1	14	31	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	32	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	35	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	36	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	37	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	38	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	39	Banned					472	
14	MrMouse	2014	1	14	40	Banned					472	
14	MrMouse	2014	1	14	41	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	42	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	43	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	50	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	51	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	52	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	53	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	54	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	55	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	56	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	62	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	63	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	64	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	66	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	67	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	69	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	70	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	71	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	72	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	73	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	74	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	75	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	76	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	77	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	78	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	79	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	80	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	82	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	83	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	84	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	85	Banned					472	
14	MrMouse	2014	1	14	86	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	87	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	88	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	89	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	90	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	91	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	92	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	93	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	94	Banned	2014	9	15	23:50:48	472	
14	MrMouse	2014	1	14	95	Banned	2014	9	15	23:50:48	472	
15	WhenInDoubt	2014	1	14	0	Member	2014	1	18	19:08:59	4	
15	WhenInDoubt	2014	1	14	2	Member	2014	1	25	04:35:47	5	
15	WhenInDoubt	2014	1	14	3	Member	2014	2	9	18:12:26	12	
15	WhenInDoubt	2014	1	14	4	Member	2014	2	12	06:46:40	13	
15	WhenInDoubt	2014	1	14	5	Member	2014	2	12	06:46:40	13	
15	WhenInDoubt	2014	1	14	6	Member	2014	2	12	06:46:40	13	
15	WhenInDoubt	2014	1	14	7	Member	2014	3	12	20:55:05	14	
15	WhenInDoubt	2014	1	14	8	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	9	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	10	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	11	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	12	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	13	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	14	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	15	Member					19	
15	WhenInDoubt	2014	1	14	16	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	17	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	18	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	20	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	21	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	22	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	23	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	26	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	27	Member	2014	4	3	23:54:59	19	
15	WhenInDoubt	2014	1	14	28	Vendor	2014	4	3	23:54:59	25	
15	WhenInDoubt	2014	1	14	29	Vendor					25	
15	WhenInDoubt	2014	1	14	30	Vendor	2014	9	10	17:29:16	32	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	31	Vendor	2014	9	19	20:23:29	40	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	32	Vendor	2014	9	22	20:54:17	52	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	35	Vendor	2014	10	13	05:59:15	55	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	36	Vendor	2014	10	12	05:59:15	55	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	37	Vendor	2014	10	12	05:59:15	55	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	38	Vendor	2014	10	22	19:01:45	57	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	39	Vendor					57	
15	WhenInDoubt	2014	1	14	40	Vendor					58	
15	WhenInDoubt	2014	1	14	41	Vendor	2014	10	31	15:18:25	58	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	42	Vendor	2014	10	31	15:18:25	58	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	43	Vendor	2014	11	9	08:13:05	64	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	50	Vendor					78	
15	WhenInDoubt	2014	1	14	51	Vendor	2014	11	17	21:37:29	78	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	52	Vendor	2014	11	17	21:37:29	78	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	53	Vendor	2014	11	17	21:37:29	78	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	54	Vendor	2014	11	17	21:37:29	78	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	55	Vendor	2014	11	17	21:37:29	78	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	56	Vendor	2014	11	26	10:44:31	79	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	62	Vendor	2014	12	9	13:40:20	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	63	Vendor	2014	12	13	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	64	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	66	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	67	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	69	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	70	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	71	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	72	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	73	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	74	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	75	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	76	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	77	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	78	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	79	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	80	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	82	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	83	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	84	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	85	Vendor					86	
15	WhenInDoubt	2014	1	14	86	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	87	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	88	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	89	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	90	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	91	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	92	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	93	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	94	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
15	WhenInDoubt	2014	1	14	95	Vendor	2014	12	12	11:09:13	86	fnu&#039;s Vendor Account
16	fnufnu	2014	1	14	0	Member	2014	1	21	23:19:49	55	
16	fnufnu	2014	1	14	1	Member	2014	1	26	02:32:26	60	
16	fnufnu	2014	1	14	2	Member	2014	2	2	22:48:46	139	
16	fnufnu	2014	1	14	3	Member	2014	2	10	06:34:59	172	
16	fnufnu	2014	1	14	4	Member	2014	2	12	17:27:59	177	
16	fnufnu	2014	1	14	5	Member	2014	2	17	18:22:19	214	
16	fnufnu	2014	1	14	6	Member	2014	2	22	00:58:28	245	
16	fnufnu	2014	1	14	7	Member	2014	3	19	18:47:07	391	
16	fnufnu	2014	1	14	8	Member	2014	4	3	13:10:18	420	
16	fnufnu	2014	1	14	9	Member	2014	4	12	22:21:00	432	
16	fnufnu	2014	1	14	10	Member	2014	4	19	20:41:43	456	
16	fnufnu	2014	1	14	11	Member	2014	5	8	20:29:19	473	
16	fnufnu	2014	1	14	12	Member	2014	5	12	12:05:34	475	
16	fnufnu	2014	1	14	13	Member	2014	5	21	18:25:45	476	
16	fnufnu	2014	1	14	14	Member	2014	5	27	21:15:59	478	
16	fnufnu	2014	1	14	15	Member					478	
16	fnufnu	2014	1	14	16	Sports Fan	2014	6	8	21:07:22	494	
16	fnufnu	2014	1	14	17	Sports Fan	2014	6	15	21:44:01	500	
16	fnufnu	2014	1	14	18	Sports Fan	2014	6	18	22:52:03	500	
16	fnufnu	2014	1	14	20	Member	2014	7	15	20:47:39	540	
16	fnufnu	2014	1	14	21	Member	2014	7	24	04:35:27	543	TCF
16	fnufnu	2014	1	14	22	Member	2014	7	27	20:31:02	545	TCF
16	fnufnu	2014	1	14	23	Member	2014	7	31	19:35:03	545	TCF
16	fnufnu	2014	1	14	25	Member	2014	8	9	20:17:27	549	TCF
16	fnufnu	2014	1	14	26	Member	2014	8	19	04:18:26	554	TCF
16	fnufnu	2014	1	14	27	Member					565	
16	fnufnu	2014	1	14	28	Member	2014	9	1	01:56:13	617	TCF
16	fnufnu	2014	1	14	29	Member	2014	9	7	23:08:22	622	TCF
16	fnufnu	2014	1	14	30	Member	2014	9	13	15:48:27	628	TCF
16	fnufnu	2014	1	14	31	Member	2014	9	19	23:05:04	637	TCF
16	fnufnu	2014	1	14	32	Member	2014	9	26	00:40:17	640	TCF
16	fnufnu	2014	1	14	35	Member	2014	10	14	02:14:51	647	TCF
16	fnufnu	2014	1	14	36	Member	2014	10	16	18:39:25	648	TCF
16	fnufnu	2014	1	14	37	Member	2014	10	21	10:21:41	667	TCF
16	fnufnu	2014	1	14	38	Member	2014	10	25	18:36:33	672	TCF
16	fnufnu	2014	1	14	39	Member	2014	10	27	19:44:58	675	TCF
16	fnufnu	2014	1	14	40	Member	2014	11	6	17:17:57	692	TCF
16	fnufnu	2014	1	14	41	Member	2014	11	6	18:01:18	700	TCF
16	fnufnu	2014	1	14	42	Member	2014	11	8	02:22:07	701	TCF
16	fnufnu	2014	1	14	43	Member					716	
16	fnufnu	2014	1	14	50	Member	2014	11	19	00:33:10	727	TCF
16	fnufnu	2014	1	14	51	Member	2014	11	21	04:29:02	728	TCF
16	fnufnu	2014	1	14	52	Member	2014	11	22	01:12:03	728	TCF
16	fnufnu	2014	1	14	53	Member	2014	11	22	23:01:45	728	TCF
16	fnufnu	2014	1	14	54	Member	2014	11	23	15:42:35	729	TCF
16	fnufnu	2014	1	14	55	Member	2014	11	25	01:59:48	734	TCF
16	fnufnu	2014	1	14	56	Member	2014	11	27	00:49:49	736	TCF
16	fnufnu	2014	1	14	62	Member	2014	12	10	20:05:47	747	TCF
16	fnufnu	2014	1	14	63	Member	2014	12	12	21:42:00	757	TCF
16	fnufnu	2014	1	14	64	Member	2014	12	20	20:12:34	758	TCF
16	fnufnu	2014	1	14	66	Member	2014	12	24	19:03:23	759	TCF
16	fnufnu	2014	1	14	67	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	69	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	70	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	71	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	72	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	73	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	74	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	75	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	76	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	77	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	78	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	79	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	80	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	82	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	83	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	84	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	85	Member					759	
16	fnufnu	2014	1	14	86	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	87	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	88	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	89	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	90	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	91	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	92	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	93	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	94	Member	2014	12	23	19:03:23	759	TCF
16	fnufnu	2014	1	14	95	Member	2014	12	23	19:03:23	759	TCF
17	yummy5656	2014	1	14	0	Member	2014	1	18	04:24:08	10	
17	yummy5656	2014	1	14	1	Member	2014	1	23	18:06:06	10	
17	yummy5656	2014	1	14	2	Member	2014	2	3	02:48:15	17	
17	yummy5656	2014	1	14	3	Member	2014	2	10	00:48:37	30	
17	yummy5656	2014	1	14	4	Member	2014	2	12	06:08:23	46	TCF
17	yummy5656	2014	1	14	5	Member	2014	2	17	22:11:39	74	TCF
17	yummy5656	2014	1	14	6	Member	2014	2	22	01:57:36	90	TCF
17	yummy5656	2014	1	14	7	Member	2014	3	19	15:33:27	178	TCF
17	yummy5656	2014	1	14	8	Member	2014	4	2	18:38:01	247	TCF
17	yummy5656	2014	1	14	9	Member	2014	4	12	16:26:43	276	TCF
17	yummy5656	2014	1	14	10	Member	2014	4	20	23:49:31	291	TCF
17	yummy5656	2014	1	14	11	Member	2014	5	9	01:54:22	320	TCF
17	yummy5656	2014	1	14	12	Member	2014	5	12	21:07:29	343	TCF
17	yummy5656	2014	1	14	13	Member	2014	5	21	14:21:32	351	TCF
17	yummy5656	2014	1	14	14	Member	2014	5	29	18:21:39	397	TCF
17	yummy5656	2014	1	14	15	Member	2014	6	3	20:21:05	404	TCF
17	yummy5656	2014	1	14	16	Sports Fan	2014	6	8	21:28:43	452	TCF
17	yummy5656	2014	1	14	17	Sports Fan	2014	6	16	00:09:43	517	TCF
17	yummy5656	2014	1	14	18	Sports Fan	2014	6	21	23:33:15	545	TCF
17	yummy5656	2014	1	14	19	Sports Fan					596	
17	yummy5656	2014	1	14	20	Member	2014	7	15	23:56:29	666	TCF
17	yummy5656	2014	1	14	21	Member	2014	7	23	10:54:44	674	TCF
17	yummy5656	2014	1	14	22	Member	2014	7	26	23:33:40	690	TCF
17	yummy5656	2014	1	14	23	Member					698	
17	yummy5656	2014	1	14	24	Member					705	
17	yummy5656	2014	1	14	25	Member					714	
17	yummy5656	2014	1	14	26	Member	2014	8	18	23:30:27	724	TCF
17	yummy5656	2014	1	14	27	Member					747	
17	yummy5656	2014	1	14	28	Vendor	2014	8	31	22:32:54	769	TCF
17	yummy5656	2014	1	14	29	Vendor	2014	9	7	22:41:12	776	TCF
17	yummy5656	2014	1	14	30	Vendor	2014	9	11	22:12:38	785	TCF
17	yummy5656	2014	1	14	31	Vendor	2014	9	19	21:19:37	792	TCF
17	yummy5656	2014	1	14	32	Vendor	2014	9	25	21:44:41	796	TCF
17	yummy5656	2014	1	14	35	Vendor	2014	10	12	21:47:51	812	TCF
17	yummy5656	2014	1	14	36	Vendor	2014	10	16	22:54:33	818	TCF
17	yummy5656	2014	1	14	37	Vendor	2014	10	21	09:58:26	824	TCF
17	yummy5656	2014	1	14	38	Vendor	2014	10	24	21:28:18	829	TCF
17	yummy5656	2014	1	14	39	Vendor	2014	10	27	23:16:52	835	TCF
17	yummy5656	2014	1	14	40	Vendor	2014	11	6	16:22:00	846	TCF
17	yummy5656	2014	1	14	41	Vendor	2014	11	8	23:25:09	850	TCF
17	yummy5656	2014	1	14	42	Vendor	2014	11	7	23:25:09	852	TCF
17	yummy5656	2014	1	14	43	Vendor	2014	11	9	14:07:43	855	TCF
17	yummy5656	2014	1	14	50	Vendor	2014	11	19	17:19:17	865	TCF
17	yummy5656	2014	1	14	51	Vendor	2014	11	20	21:05:23	869	TCF
17	yummy5656	2014	1	14	52	Vendor	2014	11	20	21:05:23	873	TCF
17	yummy5656	2014	1	14	53	Vendor	2014	11	22	22:57:55	873	TCF
17	yummy5656	2014	1	14	54	Vendor	2014	11	22	22:57:55	874	TCF
17	yummy5656	2014	1	14	55	Vendor	2014	11	25	02:33:42	878	TCF
17	yummy5656	2014	1	14	56	Vendor	2014	11	26	22:50:36	882	TCF
17	yummy5656	2014	1	14	62	Vendor	2014	12	9	23:44:17	907	TCF
17	yummy5656	2014	1	14	63	Vendor	2014	12	12	21:15:41	916	TCF
17	yummy5656	2014	1	14	64	Vendor	2014	12	20	18:16:45	921	TCF
17	yummy5656	2014	1	14	66	Vendor	2014	12	24	16:56:02	932	TCF
17	yummy5656	2014	1	14	67	Vendor	2014	12	27	01:35:57	937	TCF
17	yummy5656	2014	1	14	69	Vendor	2014	12	29	22:40:58	947	TCF
17	yummy5656	2014	1	14	70	Vendor	2015	1	7	01:52:27	947	TCF
17	yummy5656	2014	1	14	71	Vendor	2015	1	7	01:52:27	951	TCF
17	yummy5656	2014	1	14	72	Vendor	2015	1	9	23:45:14	953	TCF
17	yummy5656	2014	1	14	73	Vendor	2015	1	10	00:10:48	954	TCF
17	yummy5656	2014	1	14	74	Vendor	2015	1	10	22:19:59	955	TCF
17	yummy5656	2014	1	14	75	Vendor	2015	1	16	01:11:24	963	TCF
17	yummy5656	2014	1	14	76	Vendor	2015	1	16	01:11:24	965	TCF
17	yummy5656	2014	1	14	77	Vendor	2015	1	21	05:19:25	970	TCF
17	yummy5656	2014	1	14	78	Vendor	2015	1	24	01:15:32	973	TCF
17	yummy5656	2014	1	14	79	Vendor	2015	1	30	01:30:42	978	TCF
17	yummy5656	2014	1	14	80	Vendor	2015	2	2	02:32:59	979	TCF
17	yummy5656	2014	1	14	82	Vendor	2015	2	6	01:58:29	981	TCF
17	yummy5656	2014	1	14	83	Vendor	2015	2	5	01:58:29	987	TCF
17	yummy5656	2014	1	14	84	Vendor	2015	2	9	22:46:27	988	TCF
17	yummy5656	2014	1	14	85	Vendor	2015	2	11	15:11:18	989	TCF
17	yummy5656	2014	1	14	86	Vendor	2015	2	11	15:11:18	992	TCF
17	yummy5656	2014	1	14	87	Vendor	2015	2	17	19:41:30	995	TCF
17	yummy5656	2014	1	14	88	Vendor	2015	2	18	22:07:07	998	TCF
17	yummy5656	2014	1	14	89	Vendor	2015	2	21	13:19:02	1001	TCF
17	yummy5656	2014	1	14	90	Vendor	2015	2	25	19:52:09	1007	TCF
17	yummy5656	2014	1	14	91	Vendor	2015	2	26	19:06:32	1008	TCF
17	yummy5656	2014	1	14	92	Vendor	2015	2	28	01:01:18	1018	TCF
17	yummy5656	2014	1	14	93	Vendor	2015	3	3	14:02:19	1034	TCF
17	yummy5656	2014	1	14	94	Vendor	2015	3	7	21:54:58	1053	TCF
17	yummy5656	2014	1	14	95	Vendor	2015	3	17	23:01:48	1057	TCF
18	ark1	2014	1	14	0	Member	2014	1	16	17:28:25	1	
18	ark1	2014	1	14	1	Member	2014	1	16	17:28:25	1	
18	ark1	2014	1	14	2	Member	2014	1	16	17:28:25	1	
18	ark1	2014	1	14	3	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	4	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	5	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	6	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	7	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	8	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	9	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	10	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	12	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	13	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	14	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	16	Member					1	
18	ark1	2014	1	14	17	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	18	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	20	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	21	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	22	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	23	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	26	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	27	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	28	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	30	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	35	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	37	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	41	Member					1	
18	ark1	2014	1	14	43	Member					1	
18	ark1	2014	1	14	56	Member					1	
18	ark1	2014	1	14	62	Member					1	
18	ark1	2014	1	14	63	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	67	Member					1	
18	ark1	2014	1	14	69	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	76	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	77	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	78	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	79	Member					1	
18	ark1	2014	1	14	82	Member					1	
18	ark1	2014	1	14	83	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	84	Member					1	
18	ark1	2014	1	14	86	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	87	Member					1	
18	ark1	2014	1	14	88	Member					1	
18	ark1	2014	1	14	89	Member					1	
18	ark1	2014	1	14	92	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	93	Member	2014	1	16	14:28:25	1	
18	ark1	2014	1	14	94	Member	2014	1	16	14:28:25	1	
19	White27	2014	1	14	0	Member	2014	1	16	15:00:05	2	
19	White27	2014	1	14	2	Member	2014	1	16	15:00:05	2	
19	White27	2014	1	14	3	Member	2014	1	16	12:00:05	2	
19	White27	2014	1	14	4	Member	2014	1	16	12:00:05	2	
19	White27	2014	1	14	5	Member	2014	1	16	12:00:05	2	
